Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,BMO,BNS,CM,RBC,TD,BMO,BNS,CM,RBC,TD,BMO,BNS,CM,RBC,TD,BMO,BNS,CM,RBC,TD,BMO,BNS,CM,RBC,TD
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-13,83.25281524658203,49.94010543823242,46.75867462158203,186.8424530029297,55.963348388671875,83.89429595498817,50.31161399164548,46.7954426300968,189.72138144563428,56.47632044695096,82.80048588834228,49.75830421419719,46.391010120060926,186.56416302971598,55.723410150718934,83.61467245866477,50.208855729261835,46.73416469372239,189.72138144563428,56.385309173508915,585200,877500,477400,47700,1409500
2021-07-14,83.05542755126953,49.99542999267578,46.85263442993164,187.61019897460938,56.00471496582031,84.19858029951483,50.44598145257192,47.17127595826241,188.79055571722586,56.60042277622298,82.8744958170997,49.8136287909015,46.62386367578431,184.89440763638595,55.839237067188236,83.87783996148967,50.17723119445007,46.881230384609395,187.51422882126286,56.35220908444307,407000,826200,524400,88900,1149400
2021-07-15,82.44685363769531,49.71087646484375,46.668800354003906,189.1935577392578,55.591033935546875,82.9238543965438,49.995435950328506,47.03237882570713,189.83653125206806,55.95507271568144,82.15901051580725,49.568596722101375,46.51356561760291,186.17068900690705,55.400735915663105,82.66890225329198,49.73458875020225,46.52173455458179,187.04396740264784,55.53311824468432,675700,1025200,541000,48900,1286500
2021-07-16,81.54219818115234,49.25242233276367,46.2480354309082,187.35105895996094,55.12770462036133,82.89918002030345,49.884775075841674,46.87714962118213,191.44873779884986,55.81442378084268,81.52574641792111,49.18918555080801,46.211270535076764,186.5929475940477,55.08633987490095,82.89918002030345,49.87686897044936,46.860808628570716,190.83456699513945,55.706867867841105,706600,1014900,512800,72200,1002800
2021-07-19,78.9187240600586,47.65573501586914,45.10418701171875,185.21109008789062,53.07582473754883,80.16056902729717,48.51731666539948,45.4963614234654,186.94804149143243,54.23414482877866,78.46640082760864,47.458124573456644,44.82231038710624,181.50686770041324,52.80279092723687,80.16056902729717,48.51731666539948,45.435083489846356,184.87520919685673,54.118313450889346,1480200,2585400,1072600,90300,3468700
2021-07-20,79.88092041015625,48.414554595947266,45.43099594116211,193.9534149169922,53.72117233276367,80.07830391926332,48.541025148565666,45.58214775679534,195.45045540404234,53.878374763850324,78.4334789904261,47.40279017500009,44.86315980098402,184.33778956318616,52.68695910158644,78.68842484655293,47.6162097979116,44.98571566411637,185.56613122656,53.02617775899753,708100,1216800,578000,164000,1569500
2021-07-21,81.2625732421875,49.094337463378906,46.34198760986328,195.16256713867188,54.54026794433594,81.35303911483443,49.28404179438205,46.44003043241123,197.54249201571685,54.714015011285944,80.4812839142467,48.76235036117944,45.78640642088303,192.7730657473244,54.05212232466736,80.4812839142467,48.76235036117944,45.78640642088303,194.8075039600674,54.19277381043593,564300,843500,538000,73000,1193100
2021-07-22,80.85136413574219,48.6674919128418,46.354248046875,194.3276824951172,54.24242401123047,81.34481661426652,49.11014032019776,46.4849728646174,195.28732537163629,54.581649046533705,80.20988344307123,48.41455082729428,46.023351533748254,190.74821866573765,53.96112098790979,81.34481661426652,49.09433112543909,46.4849728646174,195.28732537163629,54.56509809672788,572100,876900,612400,50000,1063800
2021-07-23,81.4352798461914,49.007389068603516,46.57485580444336,198.17584228515625,54.44926071166992,81.9863009685517,49.244520993295616,46.84447442982035,198.17584228515625,54.76366560003879,81.09809399695013,48.74654184073499,46.403276915502246,194.40445286375146,54.36652490874969,81.1474367372027,48.928346098804816,46.60753467767995,195.728764699903,54.61473862984752,652600,1004200,546200,67400,1157700
2021-07-26,82.20012664794922,49.14175796508789,46.96293258666992,230.3142852783203,54.515445709228516,82.21657841163102,49.25242233351199,46.97518755066628,240.40973221638995,54.73056382234512,81.1309941654805,48.912532168734444,46.42369235375287,219.85418401245843,54.19277169572182,81.40239179564549,49.054811912841124,46.50131128136358,219.96933646934147,54.416158969558595,665700,819900,510200,642700,1537000
2021-07-27,81.904052734375,48.88092041015625,46.86489486694336,222.14773559570312,54.6147346496582,82.68534832515566,49.31566279156095,47.18353643248664,230.3142912342415,54.87121751372021,81.37770926929556,48.65959767386938,46.58710422474974,217.94449509492196,54.01902681230686,81.62443551364926,48.85720812135298,46.73008401483638,228.79805372645745,54.17622924503477,1227700,999200,491000,293500,1731500
2021-07-28,82.3399429321289,49.33146667480469,47.30199432373047,222.5123748779297,54.97050094604492,82.61956017434879,49.442128031026776,47.42863308909043,223.2896832153751,55.10287695062847,81.48463316700001,48.651686326245226,46.83628705857943,215.0175668339858,54.30032651322669,81.99452490857969,48.928342732096255,46.8730519452743,221.9269921749296,54.78020294355671,958800,911500,560800,123100,2409800
2021-07-29,83.36795806884766,49.97962188720703,47.841243743896484,225.08424377441406,55.58275604248047,83.65580119131094,50.15352000368766,47.955627569176315,226.61966361941742,56.004716807447274,82.77582006006062,49.66344705713681,47.587963047401516,223.31850436331538,55.40073350416787,82.94030005160836,49.66344705713681,47.587963047401516,223.62558247512067,55.43382908498258,967100,891200,406800,62800,1478800
2021-07-30,82.68950653076172,49.35517501831055,47.485836029052734,225.5160675048828,54.97877502441406,84.25704034878784,50.042861417547584,47.98422538715861,226.48530150225804,55.6158539349886,82.39092805802417,49.133852323546755,47.293833264858606,223.00180794866955,54.581640662803714,83.59353755313148,49.89267557584738,47.93111949956846,224.41248409556462,55.52484266204938,1416100,1160600,411800,99200,1791900
2021-08-02,81.37911224365234,48.98366928100586,47.09366226196289,219.47030639648438,54.58991622924805,83.57697348203789,50.20885321707814,48.10678198556354,232.08001225821386,55.955072700983614,81.10541416682524,48.967860086407406,46.991533395809526,218.9329087689992,54.532000538400695,82.42413090985656,49.44212386317876,47.63290255058362,227.56969400697793,55.30144915437106,1686500,748500,342800,59500,1006400
2021-08-03,82.21676635742188,49.31565856933594,46.74233627319336,220.76585388183594,55.210445404052734,82.53193606921965,49.38679844495115,47.46949326357295,224.12460405934664,55.326276788286926,81.15515671865425,48.75444567020256,46.53807855154851,215.39184774062335,54.59818658757257,81.75231372238419,49.0943358519979,47.14268277897648,219.55669444641933,54.94568705261215,677500,865600,710200,91600,1110300
2021-08-04,81.93477630615234,49.189186096191406,46.94251251220703,220.8809814453125,54.945682525634766,82.56510938082745,49.473745587555484,47.18353513505044,221.88860931357448,55.46692371174353,81.65278269602439,49.01528795918097,46.12548160077759,216.35146625938137,54.846395784898405,81.65278269602439,49.02319406466095,46.12548160077759,219.13443916424717,54.89603599909834,596700,688200,569000,71100,957100
2021-08-05,83.20372772216797,49.77410888671875,47.424560546875,219.2208251953125,55.45037078857422,83.27837550536861,49.85315184118788,47.56754345816427,226.68684574420234,55.64894426296753,82.2997030133173,49.513261709438844,47.12225996455134,215.67974057119864,55.276623732732276,82.31628789419965,49.58440157457923,47.12225996455134,226.29338864308113,55.276623732732276,607700,599700,510600,67400,998700
2021-08-06,83.48573303222656,50.07447814941406,47.94746398925781,222.26287841796875,55.84751892089844,83.95018569440201,50.15352412489853,47.95154690009868,224.96906360827361,55.88061450440609,83.22032427933438,49.84525235874824,47.54303141175211,217.33031481363705,55.582760565174326,83.61843108097972,49.90848612384016,47.72277922397687,221.6774957007451,55.582760565174326,747400,1619600,1276000,67700,1448800
2021-08-09,83.41938018798828,50.12190246582031,47.743202209472656,214.39381408691406,55.64067077636719,83.57695872416262,50.24837300305156,47.97605589347863,221.30323972517874,55.93852468625362,82.97151241254419,49.85315219729196,47.68192426805518,214.06753903001822,55.632395303221315,83.53549335261901,50.08238098830344,47.95971490131893,221.30323972517874,55.89715363286076,469200,727900,393800,70800,968600
2021-08-10,84.68834686279297,50.943965911865234,48.07410430908203,216.23634338378906,56.6252555847168,84.75469905922348,50.983490409690816,48.15989219033263,221.74469907880774,56.67489580927317,83.36133457265133,50.10609962716973,47.686015829606596,211.43812872913523,55.64895785696865,83.4193911626046,50.11400573285318,47.70235370693686,214.39383071356067,55.72341819380321,580200,945000,664800,76300,1492800
2021-08-11,85.60893249511719,51.236427307128906,48.39274215698242,220.90016174316406,57.262325286865234,85.71675003009875,51.32337637072891,48.55206294079552,221.389574262619,57.35333656868907,84.87907125003751,50.817494199196794,48.204825414965065,212.8391540479394,56.815544352185675,84.92883854346024,51.054623074894934,48.204825414965065,216.89845332742522,56.88173552302801,504400,880800,589600,51100,1182100
2021-08-12,85.5592041015625,51.189002990722656,48.45810317993164,217.4646759033203,57.13822555541992,85.70019777660467,51.33918280356192,48.51529509286056,222.5891654219495,57.30370350319175,85.0283928450208,50.91234961908063,48.20482248215675,216.81211112372222,56.83210239863402,85.62554997189807,51.33918280356192,48.22933241149043,220.90979036433598,57.26233243816422,320500,533100,378400,52200,807500
2021-08-13,85.31867980957031,51.13367462158203,48.641929626464844,217.88690185546875,56.92310333251953,85.92412619896811,51.29966665205043,48.72771748835047,218.5586488905305,57.33678865815605,85.16939053191032,51.007201057077644,48.40907596799666,214.32662060516094,56.86518763942391,85.73337154443762,51.244335975227635,48.49077780310909,217.06160845725375,57.212681797997675,340200,452200,479000,35800,645600
2021-08-16,84.58880615234375,50.943965911865234,48.4785270690918,215.142333984375,56.79900360107422,84.95373685145393,50.99929659046604,48.4785270690918,219.01928467528273,56.80727907607998,84.14093838371565,50.50922658874226,48.07001162443766,215.142333984375,56.22811576009712,84.74639101381274,50.87282905248921,48.4785270690918,217.8389280637843,56.625256499980736,424300,825000,467000,37100,882700
2021-08-17,83.7511215209961,50.406463623046875,47.89026641845703,213.9811553955078,56.31083679199219,84.04969366293065,50.72263846910687,48.241586829586225,214.0195493090073,56.56732595114107,82.95490805019764,50.17723482432888,47.64515466099529,210.17137216649724,55.9467980476889,83.86723466721838,50.64359551141576,48.15171605080578,213.44375775041604,56.47631468698118,1476600,1450000,674600,72400,1543200
2021-08-18,83.99163818359375,50.18513488769531,47.86575698852539,211.6876220703125,55.988162994384766,84.60538633898054,50.65939559204325,48.09044174426318,216.78332348487749,56.3770281586277,83.52718559265627,50.17722878370065,47.73503216247587,211.20780062422557,55.971618360992764,83.57694656234472,50.343220784046224,48.07818677880943,213.52054350868178,56.22810120875458,947200,736500,569200,48400,1214000
2021-08-19,81.99284362792969,49.039005279541016,46.77501678466797,212.60887145996094,55.20216369628906,83.09592507123598,49.750401021947674,47.436812903991836,213.13667794392856,55.53311317630018,81.7854977774297,48.95995929796524,46.68922891828392,205.21001881358532,54.780202951466485,82.78905093452644,49.45793842835702,47.436812903991836,210.1329912067026,55.27662401531501,975500,1551300,895200,59700,2011400
2021-08-20,82.76415252685547,49.25242233276367,47.02012634277344,216.35147094726562,55.57448196411133,82.8056178913625,49.32356220481593,47.03646733431867,216.65856367845123,55.599302072261196,81.3790840640226,48.60426039419675,46.46454509713722,203.82812921148246,54.78848241512734,81.61960595785393,48.809773904961204,46.55033296520562,212.36895909949348,55.03668980896277,523500,952600,569200,84500,932800
2021-08-23,84.41464233398438,50.15351867675781,47.95154571533203,217.5030517578125,56.41840744018555,84.43123354566835,50.2167524349807,47.99239975653795,219.49911069493675,56.45977218586743,83.41108916867441,49.66344574317299,47.40822249796693,214.15390749563258,55.97162652539568,83.49402624401453,49.69506111463678,47.46541441558431,216.95606293342578,56.07918243897322,735700,1139100,566200,75400,960500
2021-08-24,86.11487579345703,49.95591735839844,48.56431198120117,218.02125549316406,56.33565902709961,86.30563042276235,50.469702667748926,48.588825025761075,219.14403583990907,56.600423669087554,84.63857442498485,49.916395875416995,47.96787984233217,217.28232641876374,56.22810312554438,84.85420954266104,50.35904130928254,48.01281678784578,217.60860146455548,56.434945767845086,1153600,1135100,1318400,50700,1426700
2021-08-25,86.04022216796875,50.60407257080078,49.09130096435547,217.29193115234375,56.34394073486328,86.96083814143971,50.62779088636826,49.226111811105405,218.81777446627194,56.71626131960479,85.88264364307119,49.876867688771874,48.441762893747565,214.27865308290154,56.128822595612895,86.25586359871943,49.9796259491614,48.7154674977122,217.67579709166054,56.352216208925235,1342900,1390500,1230600,62600,2634600
2021-08-26,83.43595886230469,49.7899169921875,47.686004638671875,213.70286560058594,54.697479248046875,86.24756774807129,50.66730462267735,49.47530099211409,217.20555609657526,56.37704081330219,83.41937398045997,49.66344645862448,47.64515060475602,213.6260924165083,54.647839024392106,86.24756774807129,50.57245247632893,49.27512931617226,217.1191917556083,56.36049617619649,930300,1139100,1258400,41200,2071200
2021-08-27,83.47743225097656,49.75830841064453,47.424560546875,221.48558044433594,54.664371490478516,84.00823706846388,50.02705872433944,47.93112198579394,222.18611564926667,54.92085433870589,82.98809280278797,49.43422741606797,47.2039649305346,214.52816953883723,54.15139948168748,83.47743225097656,49.80573298551683,47.74728814987592,214.52816953883723,54.58991117157494,747300,1090900,854000,58100,1685900
2021-08-30,82.7890396118164,49.24451446533203,47.17536163330078,223.1361541748047,54.3168830871582,83.54378144170622,49.96381625021356,47.6288108778875,224.92109041827004,54.920860111762444,82.77245473022965,49.23661137551822,47.154934615801025,220.37237814802282,54.29206297824802,83.49401414156131,49.86896409596974,47.538940104374326,222.85784955497562,54.763663984552316,938700,1023400,962200,69800,1422300
2021-08-31,82.54023742675781,48.93623733520508,46.983360290527344,222.176513671875,53.729454040527344,83.95848868203235,49.49745012459559,47.57162038801954,227.33938217653218,54.77193655363537,82.52365254209026,48.912525053068805,46.983360290527344,221.56234284205382,53.72117856626344,82.87199206935014,49.39469489180823,47.346938772446435,223.8462828363641,54.209324238099164,648200,1626200,965800,76100,1649300
2021-09-01,83.44425964355469,48.86510467529297,46.999698638916016,220.22842407226562,53.83700942993164,83.85895132001497,49.37098687072612,47.21621130510639,223.3280661124819,54.59818893399376,82.83880701173783,48.849295479773716,46.664716131150215,217.72375586237925,53.75427362511398,82.98809626837124,49.21289793082933,47.02420856588845,222.76188039374946,53.9197452347493,548600,838800,566600,73600,2010500
2021-09-02,84.44779968261719,49.33146667480469,47.440895080566406,223.3280792236328,54.41615295410156,84.67173036909323,49.36308506666694,47.47357706250976,224.06700829831775,54.46579947461654,83.41936625578224,48.88881823462053,47.163104467498535,219.4990990835244,53.5805133255175,83.78429057180583,48.96786421427617,47.32651126048999,221.0729127295237,53.944552039391525,563200,790500,482600,51500,1298200
2021-09-03,84.57221221923828,49.30775451660156,47.481746673583984,220.37237548828125,54.4658088684082,84.8541994909616,49.46584346102757,47.5920444610617,223.21292466407775,54.58991572259692,84.19898595480832,49.212899340768466,47.212125011510395,218.0404504760694,54.19277505166037,84.59709270466185,49.46584346102757,47.5920444610617,222.4644044396897,54.515449085148965,580300,643100,400400,52600,838900
2021-09-07,84.20729064941406,48.825584411621094,47.1345100402832,217.3782958984375,54.275508880615234,85.1196110703527,49.41050958394003,47.604303416589374,224.35488866369062,54.92913239744067,84.18241016130463,48.80977521570763,47.122255075838545,217.3782958984375,54.258964246414344,84.50586916211294,49.2366144594836,47.38779073346599,220.71784881525798,54.43271131103833,510900,925500,684800,63400,1488200
2021-09-08,83.95848846435547,48.62797164916992,46.881229400634766,215.612548828125,53.795631408691406,84.57223043855927,48.92834032650191,47.28565878451037,217.7909422008821,54.40789017224066,83.38621186555977,48.43036123269018,46.70148162258995,213.7700363105596,53.77908677480413,83.85066456736875,48.73072991002217,47.056891151889864,215.68932201339706,54.27550785179657,425900,794700,539400,78700,1120100
2021-09-09,84.05799102783203,48.79396438598633,47.334686279296875,211.66844177246094,53.93629837036133,84.42292168228482,49.07062078226463,47.604304855404656,217.6374071471126,54.201056743916794,83.7096515818682,48.58054477124445,46.79135998317559,211.62045669879728,53.67153999680586,83.86723642405317,48.627972357396764,46.79135998317559,215.22870873627903,53.7625512794972,533100,731700,503400,69700,781200
2021-09-10,83.6681900024414,48.65169143676758,47.13859558105469,207.0813446044922,53.65498733520508,84.88738453838735,49.228713580034785,47.70234575677114,213.4533731719066,54.424442320093874,83.65160511963963,48.65169143676758,47.13859558105469,206.40959747176566,53.646711860950674,84.74639088764752,49.228713580034785,47.62881285413635,212.7816260391801,54.37480209924213,297400,723800,428000,70600,747100
2021-09-13,84.40633392333984,48.95205307006836,47.444984436035156,210.01785278320312,53.679805755615234,84.62197534866505,49.26823094551552,47.62064620539774,213.11749522450063,54.176233197852916,83.82576815634005,48.699111975828906,47.17944876838582,208.3384777221087,53.40677823718908,84.18240322112344,49.00738374597726,47.33876954563031,209.72995698698924,53.9611150603724,519400,1004500,777000,62000,1136500
2021-09-14,83.35302734375,48.414554595947266,46.89348602294922,206.668701171875,53.390220642089844,84.93715259225215,49.18918710764692,47.64106999892361,212.63768134427013,53.98592844873941,83.32814685548124,48.32760552565415,46.86489006786019,206.27524405781617,53.28266474290892,84.51416530860449,49.15756871566837,47.489918169609965,211.85076711615247,53.91146812907639,491000,772500,665600,55900,1024200
2021-09-15,84.29021453857422,49.04690933227539,47.7064323425293,209.74911499023438,54.0852165222168,84.43950377157934,49.07852772552601,47.735028298515225,210.10417810859565,54.10176115621592,83.18713966282218,48.359225863202234,46.87714650221199,206.1216520604139,53.11718815635034,83.49400740511084,48.38293815049222,46.92208344972208,206.1216520604139,53.30748616519111,496200,904800,805800,85100,1219300
2021-09-16,84.2487564086914,48.928348541259766,47.681915283203125,203.6746063232422,54.1265869140625,84.73808951419419,49.21290505591746,47.84123603083193,210.20016607112098,54.36652516228611,83.58524724331602,48.66750130037,47.34693279886499,203.4346956077176,53.67980600140514,84.39804565451625,49.0706283062367,47.735021160171065,209.73954159735038,54.076946694546294,459000,620600,485800,80500,935500
2021-09-17,83.17884826660156,48.48569869995117,46.77501678466797,205.93936157226562,53.4895133972168,84.48927534174882,49.07062694139796,47.845328334425616,209.19255024970587,54.28378845797857,83.07103072030165,48.21694837528039,46.73416586496967,199.75925927223446,53.09237271066738,84.1989861373322,48.959962559819104,47.63289856523384,204.6534290239388,53.98593452115077,902900,1303800,2964200,236300,2377700
2021-09-20,80.94782257080078,47.410682678222656,45.60667037963867,206.8510284423828,52.84415817260742,81.77720601174688,47.70314520047589,46.305231513832474,207.25407670014317,52.910349334108155,79.97744546354028,46.67557181300348,44.859086263198904,199.4905692128064,51.975419693004206,81.77720601174688,47.67152983085308,45.94165296650458,200.8244722478902,52.52975962398382,1194500,2196200,1546400,64400,2598100
2021-09-21,81.13027954101562,47.42649841308594,45.60667037963867,181.66038513183594,53.026180267333984,81.94307801318085,47.94818977501806,46.25621164831245,192.83062674815395,53.522607691651224,80.92293370224512,47.38697693413415,45.60258435193669,172.3518528920688,52.86070866745285,81.56155610147343,47.52135056562935,45.87220607920058,189.63501446412394,53.125467014664814,603600,1181900,974400,1935600,1686200
2021-09-22,82.23335266113281,47.774295806884766,45.99475860595703,191.5159454345703,53.266117095947266,82.96320766231767,48.19323196305971,46.41144616093386,195.70958032807897,53.69635334398976,81.66107617875281,47.63992216369555,45.90897072504438,185.49898019906607,53.15856119010501,81.76060444933391,47.71106203811802,45.97842072869113,188.08042200835692,53.31576362446709,690300,1013300,508600,2864000,1088300
2021-09-23,84.12435150146484,48.75444030761719,47.09366226196289,207.9738006591797,54.38307189941406,84.25704954400105,48.94414461152792,47.25298304382409,217.38789472168523,54.457532222922836,83.01297454772248,48.19322747021258,46.36241920629773,196.17019061679838,53.77908858860619,83.09591794296183,48.19322747021258,46.444124169255815,196.87072580075056,53.77908858860619,737500,973500,645600,1558500,1183700
2021-09-24,84.18240356445312,48.857200622558594,47.08139419555664,202.68617248535156,54.41615295410156,84.43122108143484,48.888815997678456,47.199864021335515,207.77226786828112,54.47406863442259,83.51889440429677,48.54102274899459,46.84445454399889,197.6864268014867,54.15139465658603,83.5437812181488,48.70701477573264,46.930242393688815,207.77226786828112,54.201041177101004,391200,1027500,576400,707800,793800
2021-09-27,84.9869155883789,49.45003128051758,47.58648681640625,211.57247924804688,55.50002670288086,85.11961363819668,49.61602330526338,47.65663610227806,212.46494014979376,55.50829586479403,84.44781512820416,49.02319206091782,47.182091074573385,202.83972267421345,54.68920065943929,84.5888087835396,49.070619645971895,47.18621842910969,203.29075602552288,54.74711635451816,710700,1525200,719200,247100,1225600
2021-09-28,83.75941467285156,49.062705993652344,46.497093200683594,204.9893035888672,55.41727828979492,84.85420033623936,49.52116353276506,47.652506783459394,212.7720074532512,55.62412091263893,83.62671664003992,48.89671399444057,46.30727583961662,202.25431569169766,54.904306312700854,84.78785448367964,49.45792676242047,47.652506783459394,212.7720074532512,55.44209839456246,992800,1765200,1650000,425000,2737000
2021-09-29,83.35302734375,48.83348846435547,46.05556869506836,206.22723388671875,55.09461212158203,84.03312144309876,49.189187841179006,46.86022972825369,206.66867602196538,55.54139305899664,83.3198512501607,48.793966981440825,46.04731398545917,201.1219417549687,55.06979201044858,83.93359316233082,49.1180479658143,46.46821602454787,205.04687733117112,55.48347736223942,473900,958500,1783800,199900,931900
2021-09-30,82.71440887451172,48.6358757019043,45.927642822265625,203.9493865966797,54.73056411743164,83.91701226773982,49.17337628659331,46.44345191439238,211.82095114980044,55.35109204095732,82.4075347399953,48.29598553760696,45.770834843379824,203.8532835253293,54.465805789220816,83.90871666202501,48.95205358064926,46.15459693385208,207.88997915973522,55.235260666886106,479400,3244000,2209000,204900,1381800
2021-10-01,83.56037139892578,49.149658203125,46.39393997192383,206.02542114257812,55.93024826049805,84.04141525416138,49.323556317450496,46.5713784517965,208.38977978129324,56.13709089926641,82.28312029762404,48.29597984039478,45.774968969798145,203.9974599412299,54.89603506665623,82.93833389471541,48.667488351800934,46.12159121982886,204.72790493045872,55.12769781210298,548200,1876200,771800,270600,1798400
2021-10-04,83.85066223144531,49.207237243652344,46.74055480957031,207.9380340576172,55.93852233886719,84.73810223493275,49.77495080999399,47.04591605559923,213.32028991221583,56.48458360918657,83.34473784062885,49.05531174686881,46.398059968711706,205.62173449934073,55.59929738982302,83.65990758895647,49.05531174686881,46.398059968711706,206.5347943200264,55.91370223280761,395400,3145100,674000,152500,1204800
